variant_id,character_id,character_name,skin_id,skin_name,element_type,weapon_type,rarity,embedding
10000057_205700_岩,10000057,荒泷一斗,205700,倾奇狂鬼,岩,双手剑,5,5JDaPZPztL0/YYE6sqyuvaglfj17XPM9o5/4PL8Toj1+kVa9tz2jvbdCab0Z3ro9KQfbPUG7vb06YGk8u4edPWHmMjx/etS9/Y2OvS8/lT3NUGm7VUqrPEl9E76wFBK8y1OFPW2GSr6gLba9JcORPfka+zwLQfs72M3KPbQV2j1gsIM7DZQsvTOorD0W/pW9EsMDu2mXmDxU1fU8/jP5PQWQNruPs9K7Q+47PI+aLz3gJuy8AVxbPQL0qT1SjhS+EdklvZZ+i71JJKE7EyX3PaAgkb02oNo75YOYO+5PwLzzSN08YDIBvoUzwbzTeaq9lvcYvc3QIbwcVIu8btkOvXoBGD084uw8HWe4PJ+1nz30sV883JMOPcGQYL0iYkA9DKqIvJNl0L3x+oC9N2ZcPexnBD2ny848SeA0PS4exz0UWCK9ZEYPPc3QUb2RyRw9qcUXPcF/7LwR7gK9mMfWPEvXNT13uYk9wpLHvb0LIT1sjAy9IQNOvJ1zRz6lxMm9+w4HPTBnkL3wjYu8ReDnPUtCoL0fqr89otQgPumSkL07yR28w0/9unKUtjwHdCG9gYC/PNhobDzc2JS9eNERPZiMmr39Vts94BlQPYO6UL3rsS29ulyWuYephb10Zik9+aGPvT5L97wd6VU8T1ubPVG1lrzlLOK8dsiiPeNHuzvZ/A69SZeNucTY3z01ZhG7u6MEPWi1bD3sb9O7O1cRPWbDSL39hH07r825vdn2DTzfsVc9h0xgPdw7uj16ru082qMfPTMtHz30Luc8KS2ZPUTLND1Lgge9/JtiPfn0hLx0T6o8huMAvY3Snb3UTe89j46FvVLaXDx5vWK9/Ln/PPg7lb2wILo8QVxZPcrZlzzXrWk9hVY7vetX8LyyA5Q92vJtPKLKmLydXzG9n1Snu6c2kTy2cmm9C2qDvQgTy724eoo9omFZPdM50bzbFcm8AJdcPa7WND6FMkQ9vjCnPcu+Kz2JW0S9zi2GvRxws7x1niG9vyKWPYkQbL3OBcU9iWzpvckOVL0oEBU80Mr9PPc/ZL0h8/i7mXaePHaHmTwovTg7oLz/vHus+TvNeWG96VouvUCGTLvYs6K8ciUAPq7IJr1i1uO8GoXMvZTVuz1WoZU9Wy+XvZDaWz1RYXe9iChUvLBuojxqIGQ9yEvvPUntG71BBJu80Ms8vYYanb1kMVo9PCc6Pb9Ks7q6AbI9rPkYPXE0vjp0RY694Wx/PTqvsTz85QO9yFNnu/eF9b0CFKo72hWevSgPczx9Fxk9IWpbPVjZzr3xvG48shBlPcFGSL22FNW70dAvPXHYtz33zJw91ZIjvXlXwTyxXl89e7TvOU29xryEgYa92la/vQ==
10000058_205800_雷,10000058,八重神子,205800,御子之谕,雷,法器,5,jf4dPjgnE73WMo29UbigPOq7brzWAqk80n/wvcneez13P1A8FhrXuimdMz2E0IY9Yq20PCSXKzr7CDS8IR6fPW++HbwDv3m91IHIu1DIjj30rdE8ub7EvGnOMbxu9r49r4mgPWld27wztyA9GOwiPJx/Hr1X2i49kp8mPQK1hTy/R5q9nIaGPJCFq70G1AS9v/lePdXLBz3kgbE9EVz8Ow2l4j0p9jA8YRE5PV+YNz3sTZO8zai8vEVjHT2RAEE9EPg0PASIujyTIQM+kiQAvLarVLyR5jY9HYr6PfG1mL1Z6LK8UW4Cvv9FuTpFFia9cg8MvbaUMTx35NW9DV6HvNFvnr1OTuO9HeykPNzj9Dw27V69luzgPFdphD0RnIs9VXsuPZvReT0SIKa9NKyevCkmOb0RN508lm5ZPcUZVT1uVGU9GGPAPNbxM7x+6Gu7Wu0kPBUSG74twBg8zoPKvTdChr2QYcE9KlvkvVCMYr26loS9f8EcPC8Eaz1woYu9EioOPQia+DyYxQA9a4bQPb99wjxYqfG8gruUvHztKj3rlpq85zQMPmj64D1AHhS+TnBzPcYpcT2gHsS9WAyrPE/0OLu5je+9aSqxPFVBUzyhLZo8ydWEvZAa/LwKhBw9ZiiDvTMZzzwBn6G84KTGPJjjlrzSg829g/KNvGbIWL19HIq9XBaDvckLY7wLx4o9DzebvXVSgrt/5tw92vwOPZgAAr31CY09yqINvc12Rr13/JO9hiVBu2Q9tD2gVDk+yDWAvBs45LsZF+I9QonDPNjjjb1+erS9ebZJvcs8Gbsf48Q9HqtuO0NrnDyMdHI9f9cRvGcBB7312Yg9S23DPdniwLvLige+seTSvT1RHD3AIUi+UklbPRKfH739bQm7b7OgvQXJrrwyBoy8kgayvWhgKTs7+CC9hgdtvXaFTbxbDao7FrJ2Pc8s2jxNwSE9nZAUPaBRhDzIgu66p9jvvMsflD1iCD29ResjugBW8zxfi0k9OKi0PeePMz2XgfY9gzUQPXDwVr0PRys+8cOdPAuQpz2tP5A745yuvbHbGb6IXYk8aYKiujU+0700Hzi9xzSRvBvbDL1OZRS8Z/cnO3ioDz1qfTw98Sz8u9fSCj17s7M83b18vCgiv7zUPWy8jz+MvLXYVTtCuVA9ySJ5PQCGTz3NFKS8+VU7PBjasDtDG989ETfbPaX6z7lnXCM6TpxkO1bXi73qiCS9ID1nvCgjrbxbX7Y9U3OevDtsUz0Uo5q8ftIOO3YTuLzRnow9qsuBPb90gz39Niu7RV6APWKHp71GJ7s7DDGGvQh4nb10VqQ8z4xOvhn/6z1yy0G9cuGLvYmpzL2zfLY9AL2EvA==
10000059_205900_风,10000059,鹿野院平藏,205900,弁武朝风,风,法器,4,fgymPUUYJbypnta9ZJEIPtpdIrzz3Gy8nItlvOCZ0rzIBrg9zoOcPCBGh73dY049UVYKPIUO4T0jJBQ8Lk+ZPeDDRL1flwk+QE38PLm4mzxBJIE9snBPvR1Viz2Xnqe951dxPdqdgr1mx7c7HCGTPexk0LzhTNQ8Vuusu24m7TyDnAS8J+GcPUqn+r1DpC689K+NOq6Eej0dNae8XkfPvHNpKz6x9Rm9Ao77PZg5LT3TPg29QbTpvGrtsj1tF0Q7VODlPAjRmb14Xe89/emUPJ9UNb09+bk9MMOYPO79Mb76IZC6Tu0Mu+epkL1cn4i9kR6+PPTkT71GpvC8TX1YvTyXkzsJbgW9wxwzPfp7OT27NKe9vSoOPhbfGr3AzLg98MOuPeYUGj3lAt29euA/vRAky7xpuJ48Z0CKPc6qa72RNaY8f6k1PQhwnz0yvw09JmThPMNNVzvfOrY84Qadu/XSp73u9xM+YXCqvQx+i7xJHwK9+OdqvCyv3ToM4xW9OWBtPRkgxTzecss9LZuTPEvJzr35FXG9mfjQvdWQGLroWAe97H5NPaUPnj3Bkue9VucQPqmrbL0ouHM9wIJLux2jgbt4nxI9/3CXvS9p/Txv84I7/u4LvZvV7L3WBNo8JxpOvN6sbj2NGeW9j4hYPbqvpL1SS8O9PhJePV86rjxrMqu9UcCbOawgjr24Lpe9BKm9u7KsjrwnrHU8vGW0vPv3UbtvfYs9QkA/Pa40mTyIIpY8s7zHOsiHhD2cW0c9hbp+vf+p67ypO849KLgZPXRmcT0o3L28CNKePQcHQ70cXFk9NSZpPfjx4zz7Ubw839NwO/pEnLzpx7k9BUKJPfYB9brHIMM9dkmUvQNSfTwWDcK8HK8WPTgBgjxwY8C9ya2kvX8kfzw/d0k71nBSvXJvtDwMVPo87zNovZdI6r3c7dc7l3PRPHg+H7nDm0Y9ylIVPsGp57uVab284V1tvZnYoT3127G8ueKDPTTE5rwOh6w8qxGRPTFS7Lz9zKQ9goerPTcglbrhZz8+MEYbvSfhGj0sVM28AStaPE8BMr35qlq9rrKWPKdvL71wBrg9FUMAvQ9BL7u745S9O54mvex8pT20c2o9OX5jvf9oOLq5WTM8Zm3BvB43Pj0Ou5a9C1h7vVRt0LwkW2Q9So6Tve9qEj22Ynk9WeW6u28m7L2I/Wk99+N+PVWzCL1C11i9FJVdu8R/njzAAfY9fZKgPCpZ1LyarVU9AUj/PNHYHjyrgtw8BJl8vbmJAD7+NDS9CJZmPQq24D3DriY9Ve9APVG+4r0Z3jc8faCbPPXPZL1rkqQ9qDitvbIEH70c82K9X4qNPDWMPb1dJ5u836k2vg==
10000060_206000_水,10000060,夜兰,206000,于阑珊处,水,弓,5,rYOcPSpAyTxiuoO9rf7Qvfa0NryJlIg9jgAhO+ou/TyjaEU9/qMlPFXmAb4L35E9ccDRut2pW7uV0IE897wWu2gejb3FyH49dA6nvbbN2jwgQdq8JmoyPF/gLb0CVkM9lDYIPguv9b055Sa965g9PXMisLy5iR86N+/YvLCKNj1Rv9W9Ygv7O2YXjL0rDh+9hAH1PQ996rtrdAo79jf9uzA1ET2EA0I9xmKoPaXuZT1uVmI9rFiSPL9zFD7sUgy+Mi8SO3Pk0D3g/708LgGvvArxYzxDogm9Nhb9PXDGLztGiD+9G15ivesSl71oz9e9dozQu0Eg3zzZtPI8whroPEAUlr3CZbS9QS6TPZlWGb2UYI+9G7qmPVfEd7wwrJI9rp6HPT1OFr3EtdG9VTEavfZTiLz9EHa9d6+OPe2Txj3y2MA9nJmVPA4ay7zrGJE8uoesPKSRH71zZ4i9L3ZAPTXj4byqpdc9kITFvCstiz2k27y8amqxvY8j5j2QkxG9Ob1APf9kCb5ew8w9czSiPL5ClL1Hm4S9zzSoPAmID70WkR482uSlPWhpij3Oj1O+Ph1hPaw/wL3+Cog8hM6kvYCOLDt4vQA9iXx6Pe4oXbxXIKY8VlsYvVek9Lw3BRQ9HXiivVYdxTxltLk9pji8vTecED2IRiK9OgFsPT02I71AC/O9IhxPvUQtuLz4aZ69Bb4gOoLGRT3/BiK8E3GMvB2/Sb1PJQU+KU4OO3GKdrw6C169kTOIPNWphzwZJUU9EAjYPE566jyacPc9+FOiPUCqGT3ntma9VdnVPQp/kbzLcg+9RHGiPNd6zDygeno9Jsp3PVGTA77gY9S8FCZ+PWMVbL2FVp29qDWpO6VUHbwKyJm81OGYvMs9zL2Vm9+6nH6Vve7OHb0f14c8Im26vUlPnb3JuA+9HQyHOxzBXb2wYFm8GTUdPSvnHDwtsem94zrXuo4i9z2d/tS8xOnVPYoqMz0zuMC9y6bUO2SXsbz6D7M8yf49PJS357z1KzM71ViivCRn47xGLg89/USHPFZAgT1VCIu8X/cIPi8SPz0TpHc98CwUPc4N1jxsmXY9OdMuvVA+GL1KG0m74cUoPe0iWTy+ilM9/sd5PKViezlQJw8+0znuvQGgdjz4GQq9tiygOounTj01+K09mFlPPAPEfb2rNvg7qUMFPFYGs71PAl49x0rYPeJruT36O2M993mKO9nQlzzQKHQ9+qPavCaUDD4dWrI96vPqvFIpTzxb/1q8V5COPWUxkT0fCNQ8HqA7PfQOlrz6dbK8g+irPV7Ol70A8uo88TPQve7YCz1eDxQ9+xvVvCPDnT1SYJA8P1gLPfHKerwebxq95BVJvg==
10000060_206001_水,10000060,夜兰,206001,静暇雅宴,水,弓,5,Ei0CPnJyGrwFyv67V3KRvU2rHD2+zjU9urAJvP49Ij3Bn4G9b0z8PGevA77xNYI94qOIPILNRzy2O+S6wygpvRcnNb0tffi7vSCcvbdGoD3ld/a7DuHdPO0Jxrxbw948N7/oPeeCEr6TOCW9YrKQPefCq73Iloq8YjOYvbtK0z0STJ27dGoovZplqr1lxXQ5gJP6PVi6Jr26fYq9mPaXuuFTa7wdQCc9eRsLPfSelz2dbLq6NpAVvVcLtT2bSqy9Ink5veihiz2Uyn+8bJjsO2CfLL1Wdxq9CesNPScdmLxWBw89GBSqvTbkG75e0Z69ar7SvHqZEj0If289wRObPWlGzLzCaEy+YwnwO8CP4LwYJb29GDpWPUZ7gDuYxJ08GKNDvbs3zb2lCku94Xm2vDNVfLzTAHC8MB8VPBz/bT3fvcE9sMJEvNGAOL0q2AO9Z7A/vD2Oib0MDqS9dC/uvEE+57zZyK48JZsdvUw2Oj2xQne9UFMuPQ+Zbj1urrO8T/rAPLVA/71VlU89eGncPCHvHbxizg690TkHPTREA7zwE1Y7S2PKPaz+hrykwdO9hq32PaSVzjtSTAo7wY35vKDG6rxaOpg8vgziPafoLjzHKwc9atp1vPRACL6gYde7mkYlvgKsOj1gep88LSfWu40UD7zE64O8RhWNPFnrDT0fxqq9ic0EvZCIH70nkry9KcoDPJyKaj2bheg8mqnaPGQzqLyVYOo91AIUPXOYrbtoN3G8kKG0POs1dTzi2w48Xxs6PSuYR7o4T8g9X0l9PAZNR7srND07FgtCPRwVwDwlUeG76jkSvY5Ggz2NFLo9HhbRPRnDJbnFBka9UhaOPSK9WL2QCre9AEoLPKihK71MQMu9N+ECPK/q2r0pRgK9r5IOPDdS/rxTT1m9D6fEvXOXJ7yzh5G89BcHPS/+f70j8hW9NLq9PR66VT2wZAq+hwtQPfqdMT67pZc9jtWUPYvdF71Csf28O/pmPVyLDL3fx4w9b2TyPGYbMr1W0r49obdTvWYiiD3wTI09s1OKvSY/irylKB88ryQ0PRWjR73bq6o91YQAPvcJizwfYE8927LVumFXlzwV8v67z7NRPcNwDD0pneM93GlPvY5tYDtk/ig+A/Lruvujgj1v3+g8UhY+vWNh3Lx5fK49hI1RvHqNqrznakc9CdBjvN7KD75jLLk9voLhPWbXBT7zW7g9TV6aO2D2O71XotA7RlSYvRwCUTwKx0w8Wj5zvFohRz1NSNo8UNxdOxTxU70axcM7sA3FPWOVhjvKq1Q8jAYbPd9fDb6GyoU9/X34vLIpRDxH5sc920h0vXJQAD4Kqyi9cr+bvX98mr087Jc8H6UFvg==
10000061_206100_草,10000061,绮良良,206100,百花戏,草,单手剑,4,a/QgPWrMYb0o+CU9qHGdPNilNL2NV7E9dJA5vKQlSD0g0wQ9WpPZujiCFj2Z5Em9wfG6PQatADsiK5C90dVgPd+qsLwjWwi+P34iPUfs6T2+iRq9Y+SFPCaFXj1a7F07CtwcPOgJFb6IPTs8AYOiPbGDIDwfqSm7MiUFPZHwJj2IJda8Cmh+PYoHFz19Qo+8Z3N0vcz3tD1aq/I8R/XbPKNFiz0LRpO8/MeoPa33lT1EUYY8tpapvbowqT113Ji9gATBPF6nNj1RXiA+l95ePY2oGb6aRjQ6UM2bO+v9xbxNJUQ6Wi6XvS1ZC76vARU49oKMvYbhlb0lgkM9/T1dvGohJzxNyhg95PbPu/+XwT0WZJu9T+XTu6BI0rxl39097TyWPA+xODuMS4O90MD2O+O/iL0LiYm8y5gzPILoSj3YP/49TChcPUfwTj0+uGA8PrxMu4Cirr1D8Hu8I9RVvIAYjL1cAFU9ahcuviMAU72Y+589unMXvMtehz0PgZ69s0J2PdBcxb3Odrs8GpHdPa1oQr1KxSe8Lt5xvRRvoTsYP/e8by7mPSv+0TzdfMA8nUPhPUmKujybe4C7DU4bPae8TTz7csY8nUXmvLS0sLwNBBw8qv+oPQ5N272zjo09ptnlvWHLIL1h7lS9o5ZXvQRztb1BLBK9v3QyPf3i5zzmm8W8lYNQPMVgoT38che7iiFovWQ8YT0cQP88k+eEvLwnPTtmDCs+QcTWPDu5Bj7Ukf07zK9MvSF9zz1eUiA9IjNrvRoxfz0usWw9mvvNPYtrnL1/Nzm9GZW+PY/o7zzl1KQ9eIkpPSVgmr2ODJY9leaiPfsssbq87Q69DiOePaxz1ry7L3q9yNc0vCU52zs8OjO9BbnivTnxOj1Y4kS9Ga9xPa72Gz3dihQ9MQ/DvfwjAb5JDTQ9CkzJPLTKjr2wUvW8MLloPSbvAb5paxG9P+7EPaPXmD18njE+xPFHPWRLrDzDpKu5x5X/PGyplrsUwze9kzjUPMSlmLxSXyY+Ng2IvDM0v72zluS8CnEWvRSqqDygAum9MCApPaKyPb3NqsM88MFjvYE2hrxVNpM9O0vrPMExG73Rm1a8B9w3vdBGKL3BAbw40z5TvWkkGD75nd+80Ph8vdZcwTy8xQu95tncvZYTzzor74I9UtUFvY+yiL0et8u8o/fSPMcNDb6dXu896DrXPJGShL2hckq9YUoTPM5E5bnoLZI83ZsCu39GpDww23m9MlrhPKGWqbsuOJg7XokMvW4zTj2OtYI7NMWoPCkPjrwYhG47Rt0EOzM+yb0Uan+9Js4/vZZkrL0PfnE9gdqfvRzwtry7kSM9fd1RvT9H970D8/I70uSIvA==
10000061_206101_草,10000061,绮良良,206101,倩影游侠,草,单手剑,4,H9uxPd8Apb0HpJg9DgjyPQQ/p71crts6A7xdutF1Lj2SziE+m0OKvGsAHDsOCt47CaG1PLwSij1rkNm9t8G1PQSyeb3Spau9J9WpPIHivz2f6y29/kOsvdUHFD1KeqI8ykI5vfDfp71yKtI8wFBtPbAFMzyQvJU9nwG2vJc2aj0r/Yu9wV/LPH84sL2TOQ0+LSyqPEslYz3Iv1k9I7VPPHY3TD2w8lu7afsuPYDoND1I4DM9/mTuvZzb9z0QOP88aGIVPXaOSz3j0jU+t/a3vK+Z8r1+lJm8eLPyPGcJXr0YnF49v6iWvem43b34gUi81kccOw2RuTw0jwC9YUsFve+ZID2gq0y9TSLlvY/B4j2lGmK9zz2CvFlbmD2GglY9fwWZvXlv2zx97MS9NaIdPVA3bL0EB9i70rSGvcMxYbykOhY+MRbrPCUeRDyHKqs7zCgbO0tPyr310rM7A10hvA2lsb1l45W79p0VvpCRiL1qWb48y6NQvHOakLv1qtW8uhqAPdK+x71tty28a9U+PRyszbxCcLk6kkSHvdaxLr0Q3RK93woDPo7fQT2vztG7knWKPfBYPz3Uflq9cH97vb0DAD2gEhC9mypaPfAX8bzHB/E8wVcmPY/lNr0lAGY9KM/0vaPIb73K3IG9dX5mvJ/f37396FC9zhNwuviN0LxPDz+9sAcfPd7riDxHlOY8ewKCvR6vAj59n8y768RmPGqxAz2im/E9fDQpu7Cuzz0Aa/68QMHuvSUB+TxXLJg8shCpOs90lTzPYlo95ngLPWBz371RZdO90Oq5O8k68zzQWeI9hFmYPPdGkL2RBlq8bdSpPG1fpLx314C9URSyPV6JMr0Idq6997h+vKV1ebz5LdC8S48VvX7Xgj3y9QG9+lGdPbUrDj0FAls9mSK/vbTGj711aZ09cmaJvPHTMDyCho08G2x6PcS6T71tw3g7NaOKvCTpSz1/+qA9hiyxPdBQVL3Ceiy9nL1CPauspD3JEaK9aquSvETy2Tzs5to9x8vRvNPJtb3rSMI8U9k+PQiTz7wcvoO92izuPUI1p70g7lY8rSFHu3ymiL1p9AK9Qmx2PUpakL0TbLu8SxK3vXZvoD0OmNg95VGXO8LJYD1E6hu9BZZbvT+FNbxbFnW8tlHvvRbCzbqn8DA8Cr73PHDHdL0vCWC9h076PDnTl72iTBY9ghI0PXETOD2xTPu8d3tXOuNjtLx1qfa8RLK0vUzPjrzC9I+9dHfHOxoiyj15wFQ8tNWkPSNzfrwuJBI+WAMGvP1PQb3B59+7OuO6vHwivb0Va4o7mHdGPGINIL7VRps9mWmvveMbIr3x/k074nauPBgzLr2U3bM9KBe/vQ==
10000062_206200_冰,10000062,埃洛伊,206200,机动猎手,冰,弓,105,4kUcPmtFEL3geJC7rthLvdJQRLuwAu882W6UPBc5Dj13O5w8n0mAPdwSlrye9mI9yPD6uymymz07y9A84QKKPKqVRTxgoaA8m5aIvbx6Tbxr6lE9ud9vPQJxdL3kEfC8VXD4PcUtbb3t0009aLmfvGEfazxN/7I939jOPC43gT3y4jI8piAyPR6SsL04yWC90H2CPQRGRz3++ag9Lq+3PA6XyD3PXqe9mut3PYTjZz3XunQ8Wld1PV4xkT1zhK+8Ixv3PRI4cj3GgCK9pS6jPUD+4zwnQMk9DniWPZwLt70WGQq95vYMvoGRVrttEMy7+V73vH0jZD1elJI9D821vReHorzlbRO9jALWPPFivrx3DXs8v6GQPdMVY70pnos9JGTjPUtPrjmcmoi9te7+venR4jzZE8W7Gwg0Pkt/qblju6c8P5YWvc+X3b0Qs/e8Jrh0PRFBDr7zeIG9G4S/vQrBgzxV0OE9Qjr/vFfIZ7tfG1W9DtGUvQos6TzV/S6+nqCRuwrLBr1OqII8JMsqPe9Viz0Min89gnjEPL7MHj1sTDc9ROlQPRQegjyXuNe9NnWHPfSfij01Gau9i+piPDLQVr1lZsC9o+CSPYY3gjyWckA9NmgYu/xxlr262wO8hBW9vYriqDx4+Mg9EVFPvZJZf71qIVK8PcpSvFsqwr056pu9cnSivVz7try5TSG8I2ygvV/ayjq+7kQ9UBvLPKOxCL0f3Oo8jT88vTnfvr26atC9EYoKPUD6Kz5ouQw+SxOFvb5O17zjkFE9yN+APZ2bOz0yGzk9oy+uPHCSNL0xARs+/D64O+zmEr0Q+6A9AzN/vIFAAL5fbVe89G40PQpyUL1lj5U7m2m6POJwFz2RKbS9dxCCu8utsT2ZVnA9uxqSvUL9ebyXlZC9jj6ovLgThTzoLHA89ljsvSixr7zpThg9RrTrPWV9/js6JeQ88cagvWLl7j1KbkY97xboO6X8BD44ebC8NKgovetXkLzn/h89pYY5PYvmlz1Z5989k8zMvItmPb3yDaU9EUGHPKQ7BD0WgFq95oolu1b8ar2Dtoa8qrMqPEH7mr2jY2u8CTsfPKrOvL0t9Sk9GZmAvGx+CbqBqDY7sLQDvPKiBD16Joc8LkgPPb8mkrvvSIw91naUvfSn6LxEQAY+g9qDPdVZ0b1iXHq9SsKRvBGRWz1iWiu7+o0lPSXYPT33a2m8I0MpvZmPBr0BQv27WVFiPU9BEz2rC/89FH82vE2rQL2lYUK9tqJePHE6Qr305YA9m7i+PUSWgD1saxI8WC1zPWjWMT2CVVW9mwGWu4uB0zwFXBU989HEvbBJR71rJZY9mA6xPP+VBb6Ov8K937yIuw==
10000063_206300_冰,10000063,申鹤,206300,缚绝红尘,冰,长柄武器,5,Q2CmPVBi8rw6O4C94mFOvdUzh701krA90g+lPGSgSz163Qg9rlReu4c50bxezVg9TxJcOw+okj3TPia94fe1PX2SXr0gXQW97xEKPn2PUz2wLEE9yXyOvXeltr0J0TG8WVgoPvWkEb5oPMA5q+9HvKBcGL35Qsk9K/sWPLZDwD2DN5+9uQg6PcdjCr3x5ue7v6+Qvbvalj2nIBs+U7EpvHzZGz0sPJo8MATAPdM1gDs5oGI9uEukPCpQuj3KX/q8R4qdPBUMU7vdVQA+0Es2u/j7mTqu59q897+pOzhXyb1xMMW7YLQhvrOjLD0gynG82nNkvAruuLwS0sm8Jd3gvZ6mJT1NO1W93GVfvNMdlzrp7uy8RBQCPuMYo7y3UHQ94GVkPf6B3jx3cNy9GS8dPar7MDxl71C9x5KqPRMt3D2ZAHw9B0zmO5bLKz01rxy9pt7gOyvPhr3yn/m6yc1iPWdKary1v8E9YLmwvT9p3rzmNfu88qoYPK/naz1ZTpW9fmPTO2HaAL6LHbw9DarKPUKFFL2DF3c830RSva6RXr1HZ4q9oBzOPQhH1j2oJCu+f60WPr+UUrte4rO9ztcgvR9y4zwaLHo96RwgvLSKBL1DoJe7CLWEvGBJLTztCty8D9hQvWxfvLvHiFy8cXNcPY9YRL1Aiqu9LpkVvfuqer1EK4S98Qdava6MQT2bnRo9ecurvR+HkrwInDk949moO/L2ajxNmac9/XDXvLMUPbwwCxQ908tCPflGAD5A/as9eOwjvTGNTL0uVlY9Yo0HPas2TT0bCYu9GpnCOv2H07vC4dI99wcaPC1vYr3TCsk9foEYPeLI3TxHBs08w64UPrnf1TpyJdq9CvXNvEkrBLzMMWw8SoTVvGLBxLzQfEk7edG6OxFuHb7UvBg9PKs5vfjKnr3jtu49EgokvcQGR72Cli49CkZ4vd5eIT1xsYU8vr6NPYq2kD0WqYK69BiVPVJPljzT3MO9Hr9zO0wCCzo7l9o9UOyNPTdXrT0gFtA8R/4SPZ5b/r0do1Y9ZEukPFbuwz1f0v+9FchFPWFnQ70C+pC8GfyyPej3r710tbg8FaLIO2knhL3pbM4803/vPFfFgL1yTJa8UevCvcc89z2zO0I9ojDlvG3rPDxtua68b1AUvRyqgj1H0bY8ox11PFVJmL3eTem9GSv+O6vO9jxpBgg9F90zPd4bDb1JHgw9KJebvF/YkL22L2G79ePBPGuKl7xIIo68bGoEPTFHkb2uCim8DoccPYEYrT3GY5y8rBEBPbZHVD1xJPk9P672PCxpRL1VnSw9siZAvXPdr72TF/Q8SGeivYXDYj02BBy8lUbCvTHItL0s+UC9+eqTvA==
10000063_206301_冰,10000063,申鹤,206301,冷花幽露,冰,长柄武器,5,ZtxkPTI0dTsYTuy8J2ubvWIvKL2Ex5A9mi4BvYJsEb1hC4i939A1vV2Bnr3/Wa49hZm/vJeKxzzDxm89GCC7PaZjMb2lOI4837SovHdQoT2SshS9GYX8vL11v7y2kpI8hV63PUusLr5sILg7VWUbvd8uSLwFt9Y9Wjq1PZdNhT24adu9FfOGvfKaer0PwaW83yxAPE18pj3BeIg9iVuavZvUw7zS3I07S56ZPQl5Xz3//Xm8fAnivMjxAD4QnKu9oH46PfXhnj0KyWM9/yFgPV0X3bxil2I9xmIqPW6fEL1JwU29tq4WvrX2Tjvl2K292TrXvNF40rwbKRA9YqYGvvj5yDzhgAW+T/w2PXMb1Ly1SYs8/iEyPeAjJb3GWM894VV6vD//FDwsRZ69XospPBkgCD23aqa8prJMPV9uaD1arxs9o1fQPea4Hr0XzjK920VbPQEal70YTrK8V+QLvZxdob2+gyk+JSrsPClzCbp47xi9GFwyvex88z0Ul8q8h2kpvcoGNL7J85s82QCxPdy/mr0zbXw9EwcnvNkf5Dzp4ZI87i2XPTNFEz1dHca9j8WUPPpxnL0JoB+9vh+bvabLFT3QE+M8bvuwvLE3k72I6z67a4NmPWxCKrxKrlk9FWcDPfuinT0BqkQ9XmyLvXoOMDvulKG8kJgjvX5ktLyxeN08TCOxvS3mdD1cDT28OGl/PQ14Hzu+DqY9JeqRvI1wb70pQ7E902XfvGI+jL3u39u8IS4ZvAMGQz7PrW49Z5Bku3dRVbzephs+BeIIPn0/vzwwboa94v5xvQCpqjxWJYI9icm0PDwMSL1L92g9NiiqPY6du7xsAhG8Y2oBPh9uer1DoxK9QuJbvKYYvj2Bacm9CRI/PJYMSr12Zrc7u8l5vSs7ib1IkNa8WlxvvRvpGb4N8qu89GShO2IgqL2r8g+8aOWfvbgP2L0E+qO9woqavWEh3z3R+VW9G6WIPSPjjD1yv7O9DDsRvZa5Yr3ttUQ91oHOPTzibLw+qHw91AcQPeRfg7yAZf48CV1KvPL2yzs5PEi9tJ5KPdSelbvoPAk9xLgRvSzdB7z7owU+IKXhvAqdtb0JdvO8RIB8vf0ivDwIooC8GwpEvPIsIz3EIeo8vtiGvQVLUL1izZY8KBKBvB6COT141e68TGu6vP55bb1Fpfi8IJKbPHm+zru67NE9d3nqPRU4y7y9LAc+eCbjvLXeFL3WOrQ99KsmumkgP72x0Bm9ZA5NPW6V2TwWCRG9nHjNPP6w0j1Wej09waU7PfQ35rzsjjM9mcOuPVDat7sJ5Na74kBzvRkqiT0rHMy7JAVZvUMLbT2yjqY9MhGUvNl/pLy2PHW8riAHvg==
